"","ID","logFC","logCPM","F","PValue","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Function..CC.","Gene.Names..primary.","Gene.Ontology..GO.","Interacts.with","Subcellular.location..CC.","Ensembl","FDR"
"240","ADGRG1",-1.12669698547628,4.97669912243661,25.8278606364614,1.55964231867405e-06,"H3BUF5","H3BUF5","unreviewed","H3BUF5_HUMAN","Adhesion G-protein-coupled receptor G1","ADGRG1","","ADGRG1","","","","ENST00000563007.5;ENST00000565539.5;ENST00000568645.5;",0.000113807332776081
"254","ADM",1.98632227814178,2.91794291153524,28.1093343063242,5.8906275767046e-07,"P35318","P35318","reviewed","ADML_HUMAN","Pro-adrenomedullin [Cleaved into: Adrenomedullin (AM); Proadrenomedullin N-20 terminal peptide (ProAM N-terminal 20 peptide) (PAMP) (ProAM-N20)]","ADM AM","FUNCTION: AM and PAMP are potent hypotensive and vasodilatator agents. Numerous actions have been reported most related to the physiologic control of fluid and electrolyte homeostasis. In the kidney, am is diuretic and natriuretic, and both am and pamp inhibit aldosterone secretion by direct adrenal actions. In pituitary gland, both peptides at physiologically relevant doses inhibit basal ACTH secretion. Both peptides appear to act in brain and pituitary gland to facilitate the loss of plasma volume, actions which complement their hypotensive effects in blood vessels.","ADM","cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; adrenomedullin receptor binding [GO:0031700]; hormone activity [GO:0005179]; signaling receptor binding [GO:0005102]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; adrenomedullin receptor signaling pathway [GO:1990410]; aging [GO:0007568]; amylin receptor signaling pathway [GO:0097647]; androgen metabolic process [GO:0008209]; animal organ regeneration [GO:0031100]; antibacterial humoral response [GO:0019731]; antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; branching involved in labyrinthine layer morphogenesis [GO:0060670]; calcium ion homeostasis [GO:0055074]; cAMP-mediated signaling [GO:0019933]; cell population proliferation [GO:0008283]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; developmental growth [GO:0048589]; female pregnancy [GO:0007565]; G protein-coupled receptor internalization [GO:0002031]; heart development [GO:0007507]; hormone secretion [GO:0046879]; inflammatory response [GO:0006954]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of vascular permeability [GO:0043116]; negative regulation of vasoconstriction [GO:0045906]; neural tube closure [GO:0001843]; neuron projection regeneration [GO:0031102]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of angiogenesis [GO:0045766]; positive regulation of apoptotic process [GO:0043065]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of heart rate [GO:0010460]; positive regulation of progesterone biosynthetic process [GO:2000184]; positive regulation of vasculogenesis [GO:2001214]; receptor internalization [GO:0031623]; regulation of systemic arterial blood pressure [GO:0003073]; regulation of the force of heart contraction [GO:0002026]; regulation of urine volume [GO:0035809]; response to cold [GO:0009409]; response to glucocorticoid [GO:0051384]; response to hypoxia [GO:0001666]; response to insulin [GO:0032868]; response to lipopolysaccharide [GO:0032496]; response to starvation [GO:0042594]; response to wounding [GO:0009611]; signal transduction [GO:0007165]; spongiotrophoblast layer development [GO:0060712]; vascular associated smooth muscle cell development [GO:0097084]; vasculogenesis [GO:0001570]","","SUBCELLULAR LOCATION: Secreted.","ENST00000278175.10;ENST00000525063.2;ENST00000528655.5;",5.25612864766638e-05
"270","ADRB2",1.18083650351749,3.22963329841718,18.1346709520679,4.32391767716772e-05,"P07550","P07550","reviewed","ADRB2_HUMAN","Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) (Beta-2 adrenoceptor)","ADRB2 ADRB2R B2AR","FUNCTION: Beta-adrenergic receptors mediate the catecholamine-induced activation of adenylate cyclase through the action of G proteins. The beta-2-adrenergic receptor binds epinephrine with an approximately 30-fold greater affinity than it does norepinephrine. {ECO:0000269|PubMed:2831218, ECO:0000269|PubMed:7915137}.","ADRB2","apical plasma membrane [GO:0016324]; clathrin-coated endocytic vesicle membrane [GO:0030669]; early endosome [GO:0005769]; endosome [GO:0005768]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; lysosome [GO:0005764]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; adenylate cyclase binding [GO:0008179]; amyloid-beta binding [GO:0001540]; beta2-adrenergic receptor activity [GO:0004941]; G protein-coupled receptor activity [GO:0004930]; identical protein binding [GO:0042802]; norepinephrine binding [GO:0051380]; potassium channel regulator activity [GO:0015459]; protein homodimerization activity [GO:0042803]; protein-containing complex binding [GO:0044877]; activation of adenylate cyclase activity [GO:0007190]; activation of transmembrane receptor protein tyrosine kinase activity [GO:0007171]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]; adrenergic receptor signaling pathway [GO:0071875]; bone resorption [GO:0045453]; brown fat cell differentiation [GO:0050873]; cell surface receptor signaling pathway [GO:0007166]; cellular response to amyloid-beta [GO:1904646]; desensitization of G protein-coupled receptor signaling pathway by arrestin [GO:0002032]; diet induced thermogenesis [GO:0002024]; endosome to lysosome transport [GO:0008333]; heat generation [GO:0031649]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of AMPA receptor activity [GO:2000969]; positive regulation of autophagosome maturation [GO:1901098]; positive regulation of bone mineralization [GO:0030501]; positive regulation of cAMP-dependent protein kinase activity [GO:2000481]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of lipophagy [GO:1904504]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of mini excitatory postsynaptic potential [GO:0061885]; positive regulation of protein kinase A signaling [GO:0010739]; positive regulation of protein serine/threonine kinase activity [GO:0071902]; positive regulation of transcription by RNA polymerase II [GO:0045944]; receptor-mediated endocytosis [GO:0006898]; regulation of sodium ion transport [GO:0002028]; response to cold [GO:0009409]; response to psychosocial stress [GO:1990911]; smooth muscle contraction [GO:0006939]; transcription by RNA polymerase II [GO:0006366]","P30542; P07550; P32121; Q96B67; Q9UII2; Q9ULD4-2; Q9NSI6-4; Q5M9N0-2; A0AVK6; Q658K8; O00472; Q15910-2; Q15486; P61978; Q5TCQ9; Q99685; Q9NR21-5; Q8WVD3; Q9H0X6; O14745; Q13573; P12931; Q5T0J7-2; Q8N0U2","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:19584355, ECO:0000269|PubMed:20559325, ECO:0000269|PubMed:23166351, ECO:0000269|PubMed:25220262, ECO:0000269|PubMed:2831218, ECO:0000269|PubMed:7915137}; Multi-pass membrane protein {ECO:0000269|PubMed:19584355}. Early endosome {ECO:0000269|PubMed:20559325}. Golgi apparatus {ECO:0000269|PubMed:27481942}. Note=Colocalizes with VHL at the cell membrane (PubMed:19584355). Activated receptors are internalized into endosomes prior to their degradation in lysosomes (PubMed:20559325). Activated receptors are also detected within the Golgi apparatus (PubMed:27481942). {ECO:0000269|PubMed:19584355, ECO:0000269|PubMed:20559325, ECO:0000269|PubMed:27481942}.","ENST00000305988.6;",0.00166368067932864
"280","AFAP1L1",0.692410011406364,4.28172948520756,14.3156777395982,0.00025085962361712,"Q8TED9","Q8TED9","reviewed","AF1L1_HUMAN","Actin filament-associated protein 1-like 1 (AFAP1-like protein 1)","AFAP1L1","FUNCTION: May be involved in podosome and invadosome formation. {ECO:0000269|PubMed:21333378}.","AFAP1L1","anchoring junction [GO:0070161]; cell projection [GO:0042995]; cytosol [GO:0005829]; podosome [GO:0002102]; SH3 domain binding [GO:0017124]","O95257","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21333378}. Cell projection, podosome {ECO:0000269|PubMed:21333378}. Cell projection, invadopodium {ECO:0000269|PubMed:21333378}. Cytoplasm, cytoskeleton, stress fiber {ECO:0000269|PubMed:21333378}.","ENST00000296721.9 [Q8TED9-1];ENST00000515000.1 [Q8TED9-2];",0.00666550380360925
"330","AHNAK",0.760806847678021,7.13249382878802,18.8553509387141,9.22819730009301e-05,"Q09666","Q09666","reviewed","AHNK_HUMAN","Neuroblast differentiation-associated protein AHNAK (Desmoyokin)","AHNAK PM227","FUNCTION: May be required for neuronal cell differentiation.","AHNAK","actin cytoskeleton [GO:0015629]; cell-cell contact zone [GO:0044291]; costamere [GO:0043034]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plasma membrane protein complex [GO:0098797]; sarcolemma [GO:0042383]; T-tubule [GO:0030315]; vesicle [GO:0031982]; cadherin binding [GO:0045296]; identical protein binding [GO:0042802]; RNA binding [GO:0003723]; S100 protein binding [GO:0044548]; structural molecule activity conferring elasticity [GO:0097493]; positive regulation of plasma membrane repair [GO:1905686]; regulation of RNA splicing [GO:0043484]; regulation of voltage-gated calcium channel activity [GO:1901385]","P00533; P60903; Q5SY16","SUBCELLULAR LOCATION: Nucleus.","ENST00000257247.11 [Q09666-2];ENST00000378024.9 [Q09666-1];",0.00301931333716893
"342","AJUBA",0.766865492187883,6.30911226400433,30.8365757121121,6.16440080576318e-07,"G3V481","G3V481","unreviewed","G3V481_HUMAN","LIM domain-containing protein ajuba","AJUBA","","AJUBA","metal ion binding [GO:0046872]","","","ENST00000553592.5;ENST00000556731.5;",5.42321488233159e-05
"346","AK4",0.900145562898256,7.0996857690772,83.3427160645004,3.58475556881307e-15,"P27144","P27144","reviewed","KAD4_HUMAN","Adenylate kinase 4, mitochondrial (AK 4) (EC 2.7.4.10) (EC 2.7.4.6) (Adenylate kinase 3-like) (GTP:AMP phosphotransferase AK4)","AK4 AK3 AK3L1","FUNCTION: Involved in maintaining the homeostasis of cellular nucleotides by catalyzing the interconversion of nucleoside phosphates (PubMed:19073142, PubMed:19766732, PubMed:23416111, PubMed:24767988). Efficiently phosphorylates AMP and dAMP using ATP as phosphate donor, but phosphorylates only AMP when using GTP as phosphate donor (PubMed:19073142, PubMed:19766732, PubMed:23416111). Also displays broad nucleoside diphosphate kinase activity (PubMed:19073142, PubMed:19766732, PubMed:23416111). Plays a role in controlling cellular ATP levels by regulating phosphorylation and activation of the energy sensor protein kinase AMPK (PubMed:24767988, PubMed:26980435). Plays a protective role in the cellular response to oxidative stress (PubMed:19130895, PubMed:23474458, PubMed:26980435). {ECO:0000255|HAMAP-Rule:MF_03170, ECO:0000269|PubMed:19073142, ECO:0000269|PubMed:19130895, ECO:0000269|PubMed:19766732, ECO:0000269|PubMed:23416111, ECO:0000269|PubMed:23474458, ECO:0000269|PubMed:24767988, ECO:0000269|PubMed:26980435}.","AK4","cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; nucleoside diphosphate kinase activity [GO:0004550]; nucleoside monophosphate kinase activity [GO:0050145]; nucleoside triphosphate adenylate kinase activity [GO:0046899]; ADP biosynthetic process [GO:0006172]; AMP metabolic process [GO:0046033]; ATP metabolic process [GO:0046034]; cellular response to hypoxia [GO:0071456]; GTP metabolic process [GO:0046039]; nucleobase-containing small molecule interconversion [GO:0015949]; nucleoside diphosphate phosphorylation [GO:0006165]; nucleoside triphosphate biosynthetic process [GO:0009142]; regulation of ATP biosynthetic process [GO:2001169]; regulation of oxidative phosphorylation [GO:0002082]","","SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000255|HAMAP-Rule:MF_03170, ECO:0000269|PubMed:11485571, ECO:0000269|PubMed:19766732, ECO:0000269|PubMed:26980435}.","ENST00000327299.8;ENST00000395334.6;ENST00000545314.5;",2.64081757959935e-12
"381","ALCAM",0.728964751982668,7.9684155311446,66.6656621677193,5.56550038401926e-13,"Q13740","Q13740","reviewed","CD166_HUMAN","CD166 antigen (Activated leukocyte cell adhesion molecule) (CD antigen CD166)","ALCAM MEMD","FUNCTION: Cell adhesion molecule that mediates both heterotypic cell-cell contacts via its interaction with CD6, as well as homotypic cell-cell contacts (PubMed:7760007, PubMed:15496415, PubMed:15048703, PubMed:16352806, PubMed:23169771, PubMed:24945728). Promotes T-cell activation and proliferation via its interactions with CD6 (PubMed:15048703, PubMed:16352806, PubMed:24945728). Contributes to the formation and maturation of the immunological synapse via its interactions with CD6 (PubMed:15294938, PubMed:16352806). Mediates homotypic interactions with cells that express ALCAM (PubMed:15496415, PubMed:16352806). Acts as a ligand for the LILRB4 receptor, enhancing LILRB4-mediated inhibition of T cell proliferation (PubMed:29263213). Required for normal hematopoietic stem cell engraftment in the bone marrow (PubMed:24740813). Mediates attachment of dendritic cells onto endothelial cells via homotypic interaction (PubMed:23169771). Inhibits endothelial cell migration and promotes endothelial tube formation via homotypic interactions (PubMed:15496415, PubMed:23169771). Required for normal organization of the lymph vessel network. Required for normal hematopoietic stem cell engraftment in the bone marrow. Plays a role in hematopoiesis; required for normal numbers of hematopoietic stem cells in bone marrow. Promotes in vitro osteoblast proliferation and differentiation (By similarity). Promotes neurite extension, axon growth and axon guidance; axons grow preferentially on surfaces that contain ALCAM. Mediates outgrowth and pathfinding for retinal ganglion cell axons (By similarity). {ECO:0000250|UniProtKB:P42292, ECO:0000269|PubMed:15048703, ECO:0000269|PubMed:15294938, ECO:0000269|PubMed:15496415, ECO:0000269|PubMed:16352806, ECO:0000269|PubMed:24945728, ECO:0000269|PubMed:29263213, ECO:0000269|PubMed:7760007}.; FUNCTION: [Isoform 3]: Inhibits activities of membrane-bound isoforms by competing for the same interaction partners. Inhibits cell attachment via homotypic interactions. Promotes endothelial cell migration. Inhibits endothelial cell tube formation. {ECO:0000269|PubMed:15496415}.","ALCAM","axon [GO:0030424]; dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; immunological synapse [GO:0001772]; integral component of plasma membrane [GO:0005887]; intrinsic component of plasma membrane [GO:0031226]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; identical protein binding [GO:0042802]; signaling receptor binding [GO:0005102]; adaptive immune response [GO:0002250]; axon extension involved in axon guidance [GO:0048846]; cell adhesion [GO:0007155]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; motor neuron axon guidance [GO:0008045]; neuron projection extension [GO:1990138]; retinal ganglion cell axon guidance [GO:0031290]; signal transduction [GO:0007165]","Q13740; P30203; P09382; P17931","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15048703, ECO:0000269|PubMed:15294938, ECO:0000269|PubMed:16352806, ECO:0000269|PubMed:23169771, ECO:0000269|PubMed:24740813, ECO:0000269|PubMed:24945728, ECO:0000269|PubMed:7760007}; Single-pass type I membrane protein {ECO:0000305}. Cell projection, axon {ECO:0000250|UniProtKB:Q61490}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q61490}. Note=Detected at the immunological synapse, i.e, at the contact zone between antigen-presenting dendritic cells and T-cells (PubMed:15294938, PubMed:16352806). Colocalizes with CD6 and the TCR/CD3 complex at the immunological synapse (PubMed:15294938). {ECO:0000269|PubMed:15294938, ECO:0000269|PubMed:16352806}.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted {ECO:0000269|PubMed:15496415}.","ENST00000306107.9 [Q13740-1];ENST00000472644.6 [Q13740-2];",2.72097313774701e-10
"394","ALDH6A1",-1.00158175660879,5.45705695099457,41.4394624228489,6.12312301807394e-09,"Q02252","Q02252","reviewed","MMSA_HUMAN","Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial (MMSDH) (Malonate-semialdehyde dehydrogenase [acylating]) (EC 1.2.1.18) (EC 1.2.1.27) (Aldehyde dehydrogenase family 6 member A1)","ALDH6A1 MMSDH","FUNCTION: Plays a role in valine and pyrimidine metabolism. Binds fatty acyl-CoA.","ALDH6A1","mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; fatty-acyl-CoA binding [GO:0000062]; malonate-semialdehyde dehydrogenase (acetylating) activity [GO:0018478]; malonate-semialdehyde dehydrogenase (acetylating, NAD+) activity [GO:0102662]; methylmalonate-semialdehyde dehydrogenase (acylating) activity [GO:0004491]; RNA binding [GO:0003723]; branched-chain amino acid catabolic process [GO:0009083]; brown fat cell differentiation [GO:0050873]; thymine catabolic process [GO:0006210]; thymine metabolic process [GO:0019859]; valine catabolic process [GO:0006574]; valine metabolic process [GO:0006573]","","SUBCELLULAR LOCATION: Mitochondrion.","ENST00000350259.8 [Q02252-2];ENST00000553458.6 [Q02252-1];",1.03216422439362e-06
"434","AMD1",0.390298925284578,6.83327294308292,15.4484603826926,0.000147780295527943,"Q5VXN5","Q5VXN5","unreviewed","Q5VXN5_HUMAN","S-adenosylmethionine decarboxylase proenzyme (cDNA FLJ59608, highly similar to S-adenosylmethionine decarboxylase proenzyme) (cDNA, FLJ79370, highly similar to S-adenosylmethionine decarboxylase proenzyme)","AMD1","FUNCTION: Essential for biosynthesis of the polyamines spermidine and spermine. Promotes maintenance and self-renewal of embryonic stem cells, by maintaining spermine levels. {ECO:0000256|ARBA:ARBA00002587}.","AMD1","adenosylmethionine decarboxylase activity [GO:0004014]; spermidine biosynthetic process [GO:0008295]; spermine biosynthetic process [GO:0006597]","","","ENST00000368876.2;ENST00000368877.9;",0.00431397973894917
"440","AMIGO2",0.608973872066356,8.92071170656727,40.1666788033506,5.13788851460595e-09,"Q86SJ2","Q86SJ2","reviewed","AMGO2_HUMAN","Amphoterin-induced protein 2 (AMIGO-2) (Alivin-1) (Differentially expressed in gastric adenocarcinomas) (DEGA)","AMIGO2 ALI1","FUNCTION: Required for depolarization-dependent survival of cultured cerebellar granule neurons. May mediate homophilic as well as heterophilic cell-cell interaction with AMIGO1 or AMIGO3. May contribute to signal transduction through its intracellular domain. May be required for tumorigenesis of a subset of gastric adenocarcinomas.","AMIGO2","integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; brain development [GO:0007420]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; negative regulation of apoptotic process [GO:0043066]; negative regulation of programmed cell death [GO:0043069]; positive regulation of synapse assembly [GO:0051965]","O00555; Q6PL24","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Nucleus {ECO:0000250}. Note=Associated with nucleus as well as plasma membrane. Restricted to somata of cerebellar as well as hippocampal neurons (By similarity). {ECO:0000250}.","ENST00000266581.4;ENST00000429635.1;ENST00000550413.2;",8.77142103045538e-07
"447","AMOTL2",0.742201277893334,6.42407678177613,19.9985428868564,5.86522431497296e-05,"Q9Y2J4","Q9Y2J4","reviewed","AMOL2_HUMAN","Angiomotin-like protein 2 (Leman coiled-coil protein) (LCCP)","AMOTL2 KIAA0989","FUNCTION: Regulates the translocation of phosphorylated SRC to peripheral cell-matrix adhesion sites. Required for proper architecture of actin filaments. Inhibits the Wnt/beta-catenin signaling pathway, probably by recruiting CTNNB1 to recycling endosomes and hence preventing its translocation to the nucleus. Participates in angiogenesis. May play a role in the polarity, proliferation and migration of endothelial cells. Selectively promotes FGF-induced MAPK activation through SRC. {ECO:0000269|PubMed:17293535, ECO:0000269|PubMed:21937427, ECO:0000269|PubMed:22362771}.","AMOTL2","bicellular tight junction [GO:0005923]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; actin cytoskeleton organization [GO:0030036]; angiogenesis [GO:0001525]; establishment of cell polarity involved in ameboidal cell migration [GO:0003365]; regulation of cell migration [GO:0030334]; Wnt signaling pathway [GO:0016055]","A2BDD9; Q13515; Q5PSV4; Q13895; Q9H257-2; Q8N715; A0A1B0GWI1; Q2TAC2-2; Q8TD31-3; Q16543; Q9BW66; Q9UER7; O60941-5; Q8IYY4; Q86YD7; Q96RD9; P46439; Q9HAQ2; P04264; Q969R5; Q03252; Q8TAP4-4; Q96A72; P55081; Q15014; Q9ULV0-2; O14777; P35240-4; Q16649; Q9Y5B8; Q4G0R1; P54646; Q99633; P17980; O75771; Q15311; Q86YV0; Q5VTR2; O75150; O76064; Q8TEC5; Q969G3; O94964-4; Q15560; P10827; Q3SY00; P07947; Q05516; A0A0S2Z6H0; Q8N5A5-2; Q9H2G9; Q5PSV4; Q9H257; Q8TD31-3; Q01850; Q8WWE8; P35638-2; P63167; O60573; Q6P9G8; P63218; Q08379; P46439; A1A4E9; P19012; P08727; P35900; Q15323; O76015; P60370; Q9BYR5; P61968; Q1RN33; P55081; Q9Y217; Q9ULV0; Q16649; Q96HA8; P17980; O75771; Q15311; Q8WWW0; Q5VTR2; O75150; Q08AM8; Q969G3; P23497; Q96R06; P10827; Q12933; P14373; O96006; Q8N5A5; Q8N5A5-2","SUBCELLULAR LOCATION: Recycling endosome {ECO:0000250}.","ENST00000249883.10 [Q9Y2J4-2];ENST00000422605.6 [Q9Y2J4-1];ENST00000513145.1 [Q9Y2J4-3];ENST00000514516.5 [Q9Y2J4-4];",0.00210846188793403
"454","ANAPC1",0.633939172637094,5.93807418646302,25.0753736191082,2.0902532132807e-06,"Q9H1A4","Q9H1A4","reviewed","APC1_HUMAN","Anaphase-promoting complex subunit 1 (APC1) (Cyclosome subunit 1) (Mitotic checkpoint regulator) (Testis-specific gene 24 protein)","ANAPC1 TSG24","FUNCTION: Component of the anaphase promoting complex/cyclosome (APC/C), a cell cycle-regulated E3 ubiquitin ligase that controls progression through mitosis and the G1 phase of the cell cycle. The APC/C complex acts by mediating ubiquitination and subsequent degradation of target proteins: it mainly mediates the formation of 'Lys-11'-linked polyubiquitin chains and, to a lower extent, the formation of 'Lys-48'- and 'Lys-63'-linked polyubiquitin chains. {ECO:0000269|PubMed:18485873}.","ANAPC1","anaphase-promoting complex [GO:0005680]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; molecular adaptor activity [GO:0060090]; anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; metaphase/anaphase transition of mitotic cell cycle [GO:0007091]; protein K11-linked ubiquitination [GO:0070979]; regulation of meiotic cell cycle [GO:0051445]; regulation of mitotic cell cycle [GO:0007346]","","","ENST00000341068.8;",0.000146512515551675
